filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
garden_image_102.png,18819036,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_103.png,18681777,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_104.png,18226995,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_105.png,17799819,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_106.png,17328419,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_107.png,16103725,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":1737,""y"":1578,""width"":363,""height"":727}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":1145,""y"":1197,""width"":336,""height"":467}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":1453,""y"":1771,""width"":226,""height"":314}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":1798,""y"":1685,""width"":174,""height"":455}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":846,""y"":3331,""width"":1172,""height"":369}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_108.png,16353054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":147,""y"":1139,""width"":238,""height"":568}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_109.png,16386899,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_110.png,16653092,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_111.png,17226271,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_112.png,16985128,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_113.png,16729167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_114.png,16353335,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_115.png,14948312,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_116.png,15406825,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_117.png,15368320,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_118.png,15466192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":1750,""y"":1806,""width"":382,""height"":779}","{""name"":""grass"",""type"":""plant"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_118.png,15466192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":224,""y"":3109,""width"":478,""height"":641}","{""name"":""grass"",""type"":""plant"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_118.png,15466192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":1069,""y"":2575,""width"":417,""height"":1206}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_118.png,15466192,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1771,""y"":343,""width"":351,""height"":794}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_119.png,15750002,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_120.png,16169715,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":1440,""y"":1890,""width"":675,""height"":552}","{""name"":""grass"",""type"":""plant"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":322,""y"":2215,""width"":1029,""height"":1485}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":1194,""y"":1029,""width"":291,""height"":385}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":1685,""y"":1375,""width"":467,""height"":463}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":1284,""y"":1422,""width"":232,""height"":169}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":514,""y"":746,""width"":240,""height"":609}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_121.png,16735062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":365,""y"":1516,""width"":177,""height"":526}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_122.png,17065366,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_123.png,16355241,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_124.png,16973952,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_125.png,17251229,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_126.png,16988494,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_129.png,13736828,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":107,""y"":2973,""width"":790,""height"":790}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_130.png,12537569,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_131.png,14637568,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_132.png,14833074,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_133.png,14881117,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_134.png,16126578,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_136.png,15186498,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_137.png,15228742,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_138.png,16267679,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_139.png,16080732,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":916,""y"":1515,""width"":450,""height"":405}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_140.png,14422867,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_141.png,14736096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_142.png,15645702,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_143.png,15727127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_144.png,16242224,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_149.png,17655660,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_150.png,17840107,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_151.png,18243540,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_152.png,17998890,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_153.png,18316118,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":873,""y"":22,""width"":401,""height"":1179}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_154.png,18595680,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_155.png,16541020,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_156.png,17963765,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_159.png,18547872,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_163.png,16430762,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":695,""y"":2668,""width"":420,""height"":973}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_163.png,16430762,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":481,""y"":31,""width"":332,""height"":488}","{""name"":""coffeetree"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_163.png,16430762,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":34,""y"":34,""width"":378,""height"":443}","{""name"":""coffeetree"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_164.png,17847796,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_165.png,18190961,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_166.png,18367279,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_167.png,18500570,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_168.png,18384998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_169.png,18254299,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_170.png,18039656,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_171.png,16175328,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_172.png,17588897,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_173.png,17787413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_174.png,17970987,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_175.png,18157914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_176.png,18469640,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_177.png,18767097,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_178.png,18881232,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":1381,""y"":34,""width"":637,""height"":454}","{""name"":""coffeetree"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_179.png,17658954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_180.png,18830482,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_181.png,19197501,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_182.png,19227758,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":840,""y"":1588,""width"":351,""height"":553}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_183.png,19310526,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_184.png,19428395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_185.png,19439590,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_186.png,19589887,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_187.png,19795988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_188.png,19542930,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_189.png,20036708,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_190.png,20352735,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_191.png,20493769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_192.png,20259537,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_193.png,20288040,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_194.png,20409409,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_195.png,20675067,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":435,""y"":42,""width"":1030,""height"":515}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_195.png,20675067,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":19,""y"":27,""width"":225,""height"":561}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_195.png,20675067,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":240,""y"":3049,""width"":1454,""height"":767}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_195.png,20675067,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1488,""y"":46,""width"":221,""height"":248}","{""name"":""banana"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_196.png,20439210,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_197.png,20645239,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_198.png,20726790,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_199.png,20494838,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_200.png,20252701,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_201.png,19840801,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_202.png,19519383,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":1069,""y"":42,""width"":252,""height"":641}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_203.png,19386710,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_204.png,18954867,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_205.png,18853631,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":218,""y"":23,""width"":1015,""height"":725}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":1408,""y"":11,""width"":717,""height"":687}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":53,""y"":2160,""width"":939,""height"":1370}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":1572,""y"":2110,""width"":546,""height"":1359}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":592,""y"":836,""width"":592,""height"":1172}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_206.png,18667086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":1584,""y"":950,""width"":416,""height"":714}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_207.png,18059895,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_208.png,17683244,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_209.png,17369485,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_210.png,16351624,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_211.png,16661434,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_212.png,16483191,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,0,"{""name"":""rect"",""x"":973,""y"":382,""width"":183,""height"":229}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,1,"{""name"":""rect"",""x"":450,""y"":248,""width"":172,""height"":195}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,2,"{""name"":""rect"",""x"":717,""y"":1030,""width"":416,""height"":744}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,3,"{""name"":""rect"",""x"":282,""y"":1698,""width"":427,""height"":469}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,4,"{""name"":""rect"",""x"":1584,""y"":1000,""width"":527,""height"":1374}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,5,"{""name"":""rect"",""x"":172,""y"":2149,""width"":733,""height"":294}","{""name"":""grass"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,6,"{""name"":""rect"",""x"":221,""y"":2507,""width"":1805,""height"":1240}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,7,"{""name"":""rect"",""x"":122,""y"":962,""width"":378,""height"":397}","{""name"":""corn"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,8,"{""name"":""rect"",""x"":660,""y"":286,""width"":225,""height"":252}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_213.png,16709506,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",10,9,"{""name"":""rect"",""x"":1244,""y"":416,""width"":328,""height"":198}","{""name"":""cassava"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_214.png,16668674,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_215.png,16836319,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_216.png,17007439,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_217.png,16557231,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_218.png,16608649,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_219.png,16973561,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_220.png,17333750,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_221.png,17611616,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_222.png,17760638,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_223.png,17858476,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_224.png,17696612,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_225.png,17706490,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_226.png,17502078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_227.png,17323998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_228.png,16718536,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":840,""y"":256,""width"":317,""height"":156}","{""name"":""sugarcane"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
garden_image_229.png,17078458,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_230.png,17263822,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_231.png,17379308,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_232.png,17453609,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_233.png,17411579,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_234.png,16993869,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_235.png,16679593,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_236.png,15741025,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_237.png,15300599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_238.png,15733367,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_239.png,16126482,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_240.png,16403300,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_241.png,16365211,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_242.png,16287797,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_243.png,16368865,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_244.png,15935351,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_245.png,16277926,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_246.png,16585629,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_247.png,16799149,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_248.png,16868851,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_249.png,16868665,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_250.png,17139294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_251.png,17341547,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_252.png,17118267,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_253.png,17610366,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_254.png,17989026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_255.png,18278119,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_256.png,18511287,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
garden_image_257.png,18566788,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
